danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo_confidence,time_signature_confidence,key_confidence,mode,mode_confidence,al_type_compilation,al_type_single,exp_False,track_dur_sc,pop_sc,loud_sc,tempo_sc,time_sc,key_sc,follow_sc,target
0.845,0.797,0.139,0.0582,5.57e-06,0.167,0.422,0.904,0.926,0.008,1,0.218,0,1,1,0.13597950926651,0.8369565217391304,0.8290857989289375,0.4078002052685596,0.75,0.0909090909090909,0.0015960731896115,0
0.656,0.643,0.0423,0.106,0.0,0.0981,0.425,0.5,0.975,0.592,1,0.514,0,1,1,0.224290510165608,0.5434782608695652,0.7617835846405103,0.5065528040211584,0.75,0.9090909090909092,0.0005031459799867,0
0.769,0.503,0.348,0.647,0.000315,0.115,0.371,0.74,1.0,0.483,0,0.733,0,1,1,0.2436845616172163,0.4999999999999999,0.6341296669072125,0.5269414984604858,0.75,0.1818181818181818,0.0264196801774432,2
0.539,0.729,0.0412,0.627,0.000941,0.128,0.435,0.926,0.988,0.82,1,0.771,0,0,1,0.367337727312277,0.6630434782608696,0.7301834479091495,0.3425945419616305,0.75,0.0,0.107837732195577,1
0.733,0.436,0.08,0.258,0.000573,0.157,0.0976,0.353,1.0,0.005,0,0.22,0,0,0,0.2282820702456567,0.9021739130434784,0.6173041133351056,0.2437498355219873,0.75,0.6363636363636364,0.6245712252567833,3
0.55,0.543,0.0268,0.769,0.0,0.0911,0.35,0.195,0.923,0.412,1,0.556,0,1,1,0.366987876678558,0.6304347826086956,0.7539974932583842,0.092153740887918,0.75,0.7272727272727273,0.0109065183029686,0
0.822,0.683,0.0861,0.481,0.0,0.101,0.53,0.613,0.782,0.168,0,0.27,0,1,1,0.2112952811856492,0.75,0.8108169698811195,0.559514724071686,0.75,0.0,0.0017660178549124,2
0.577,0.379,0.0374,0.909,0.000586,0.0986,0.26,0.446,1.0,0.575,1,0.683,0,1,1,0.1761525131239305,0.6195652173913044,0.515705116031752,0.5235927261243717,0.5,1.0,0.0019985808866228,0
0.535,0.765,0.0444,0.054,0.0,0.0921,0.373,0.024,1.0,0.677,0,0.683,0,1,1,0.2241581832419734,0.7391304347826086,0.7197766721106004,0.8672991394510382,0.75,0.0909090909090909,0.0172661035678338,2
0.505,0.397,0.0661,0.923,0.0,0.109,0.653,0.098,0.857,0.696,1,0.674,0,0,1,0.3193918762145074,0.6195652173913044,0.7125982756656157,0.480163951682939,0.75,1.0,0.0116677798972144,1
0.836,0.703,0.0657,0.0845,0.0,0.138,0.902,0.119,0.98,0.729,0,0.596,0,0,1,0.2712393775921575,0.7826086956521738,0.883398533935964,0.2239993157714677,0.75,0.3636363636363636,0.119136362692557,3
0.362,0.54,0.0528,0.338,0.0,0.139,0.3,0.27,0.423,0.435,1,0.44,0,1,1,0.2536870268859306,0.826086956521739,0.789319761479737,0.1184636437800995,0.5,0.9090909090909092,0.0047700183516067,0
0.74,0.668,0.0637,0.0389,0.0307,0.11,0.842,0.418,1.0,0.666,0,0.622,0,1,0,0.1685536848516488,0.5869565217391304,0.8254396293060882,0.7498947340719492,0.75,0.9090909090909092,0.0001108066115217,2
0.759,0.459,0.0948,0.00323,0.0,0.0788,0.695,0.763,0.954,0.366,1,0.506,0,0,1,0.1604092346065721,0.7934782608695652,0.821375669413954,0.3289297086765441,0.75,0.7272727272727273,0.5613155981569247,1
0.571,0.567,0.0994,0.431,0.0,0.129,0.967,0.447,0.996,0.571,1,0.395,0,1,0,0.2175962179877607,0.8043478260869565,0.7573398154126627,0.692985341719519,0.5,0.7272727272727273,0.0540429760453171,0
0.809,0.825,0.044,0.154,0.0,0.0711,0.865,0.835,1.0,0.496,0,0.5,0,0,1,0.1514327561704225,0.3804347826086956,0.8191727752668159,0.2895734098265744,0.75,1.0,0.0001563414590152,3
0.45,0.62,0.0365,0.313,0.0,0.0672,0.169,0.396,0.705,0.59,1,0.638,0,1,1,0.2045357318947765,0.6630434782608696,0.771810551103346,0.5396523592726125,0.75,1.0,0.0001675820509827,0
0.4,0.641,0.0674,0.214,0.0,0.0656,0.393,0.0,0.108,0.322,1,0.611,0,0,1,0.1579639055657066,0.7391304347826086,0.7789889475483306,0.1417866259638411,0.75,0.7272727272727273,0.0222047035380194,1
0.54,0.407,0.0295,0.476,0.0,0.094,0.614,0.459,0.896,0.768,1,0.707,0,0,1,0.2667692653499232,0.4999999999999999,0.6863914315013862,0.4473407194926182,0.75,0.4545454545454546,0.0003341917953038,1
0.79,0.673,0.0445,0.454,0.000115,0.244,0.543,0.752,0.948,0.621,0,0.505,0,0,1,0.1282954842077786,0.6304347826086956,0.7508070948383909,0.4476499381562673,0.75,1.0,0.0005790222475122,3
0.742,0.832,0.156,0.425,0.242,0.108,0.441,0.789,1.0,0.386,1,0.316,0,0,0,0.208911583862641,0.6413043478260869,0.7596566523605148,0.3024882233742992,0.75,0.9090909090909092,0.023391908145917,1
0.619,0.758,0.07,0.181,0.0,0.467,0.714,0.05,0.966,0.524,0,0.713,0,0,0,0.2003973433104208,0.7065217391304348,0.8137035208325419,0.6195163030606067,0.75,0.0909090909090909,0.0264117199845866,3
0.649,0.655,0.0652,0.307,0.0,0.22,0.793,0.179,1.0,0.004,0,0.26,0,1,1,0.1289190521766873,0.8369565217391304,0.8081962854646966,0.2164464854338272,0.75,0.9090909090909092,0.0035464930920564,2
0.762,0.6,0.2,0.114,0.0,0.0976,0.611,0.188,0.944,0.142,1,0.379,0,0,0,0.1593415557295745,0.5108695652173914,0.7466291921455428,0.6902813231927155,0.75,0.0909090909090909,0.0061613710105496,1
0.84,0.938,0.0806,0.0717,0.000196,0.256,0.746,0.923,0.907,0.242,0,0.347,0,1,0,0.1109135270744511,0.7173913043478262,0.8287819514603667,0.4998157846259112,0.75,0.4545454545454546,0.0005396029363115,2
0.724,0.593,0.0766,0.508,0.0,0.196,0.624,0.871,0.934,0.317,1,0.427,0,0,0,0.1379209083790133,0.6956521739130435,0.7715826655019179,0.538829969209716,0.75,0.8181818181818182,0.0066912690542005,1
0.641,0.698,0.0307,0.028,0.0,0.13,0.521,0.82,0.869,0.689,1,0.581,0,1,1,0.3164788711969605,0.6847826086956521,0.8689657791788521,0.348956551488197,0.75,0.9090909090909092,0.0004452074073229,0
0.822,0.918,0.358,0.239,0.0,0.0773,0.855,0.461,1.0,0.442,1,0.302,0,1,0,0.1840613126830824,0.6413043478260869,0.9065669034144858,0.3955235664096423,0.75,1.0,0.0005726159279188,0
0.357,0.425,0.0333,0.584,0.0,0.322,0.27,0.055,0.545,0.463,1,0.551,0,0,1,0.2203877722671771,0.8586956521739131,0.7410839758441261,0.2768296534119319,0.5,0.4545454545454546,0.0692417012149789,1
0.416,0.762,0.0279,0.312,0.804,0.0559,0.461,0.438,0.931,0.476,1,0.549,0,0,1,0.4532287769366861,0.8152173913043479,0.737893577424133,0.236624648017053,0.75,0.1818181818181818,0.0578789711741516,1
0.427,0.444,0.0287,0.685,0.0,0.112,0.595,0.141,0.969,0.711,1,0.689,0,1,1,0.249262232083297,0.5326086956521738,0.7508070948383909,0.5937985210137109,0.75,0.0909090909090909,0.0003341917953038,0
0.658,0.451,0.041,0.531,3.39e-05,0.122,0.472,0.059,1.0,0.66,1,0.65,0,1,1,0.3302880013921517,0.5543478260869565,0.7251319837441603,0.7885799626305955,0.75,0.5454545454545454,0.00021991395813,0
0.804,0.634,0.0588,0.032,1.56e-06,0.192,0.852,0.782,1.0,0.423,0,0.441,0,0,1,0.161888395835146,0.3043478260869565,0.8043222302404192,0.4085304876444117,0.75,1.0,0.0010408497378656,3
0.705,0.493,0.0552,0.283,0.000688,0.125,0.794,0.861,1.0,0.636,1,0.532,0,0,1,0.6558353343760785,0.3472222222222222,0.6150073947225031,0.6118887756178156,0.75,0.3636363636363636,0.0002806059823847,1
0.662,0.357,0.154,0.553,0.00129,0.0837,0.124,0.843,0.923,0.301,1,0.305,0,0,1,0.4181885606444459,0.875,0.0691990347941153,0.443175027243646,0.75,0.3636363636363636,0.9494659334487926,1
0.419,0.292,0.0684,0.655,0.0,0.106,0.27,0.138,1.0,0.614,1,0.603,0,1,1,0.4107020906307139,0.7361111111111109,0.3636646687942709,0.943740992020248,0.5,0.7272727272727273,0.0251439841057079,0
0.845,0.776,0.0488,0.111,0.0321,0.0684,0.528,0.783,1.0,0.338,0,0.44,0,0,1,0.5350127405840842,0.7083333333333333,0.9280765937572972,0.2959398179069848,0.75,1.0,0.0437542817692131,3
0.63,0.748,0.0802,0.0279,0.0,0.214,0.906,0.455,1.0,0.404,1,0.329,0,0,0,0.3862416378443079,0.5694444444444444,0.8191795749980538,0.2110099483249552,0.75,0.9090909090909092,0.0270025894960476,1
0.71,0.706,0.258,0.639,0.0,0.535,0.852,0.648,0.933,0.761,0,0.533,0,1,1,0.6089558595671873,0.4166666666666667,0.7429750136218571,0.3443878089077935,0.75,0.6363636363636364,0.0,2
0.481,0.512,0.026,0.496,0.0,0.157,0.314,0.072,0.885,0.55,1,0.659,0,0,1,0.7751121685428737,0.5972222222222221,0.6737759788277418,0.0910535381586811,0.75,0.2727272727272727,0.0070679194534155,1
0.847,0.558,0.0663,0.325,0.0,0.135,0.495,0.694,1.0,0.015,0,0.174,0,1,1,0.1980297990145323,0.8194444444444444,0.7134739627928697,0.2470348367138889,0.75,0.7272727272727273,0.0009336955816168,2
0.492,0.516,0.0976,0.129,4.97e-06,0.0888,0.174,0.028,1.0,0.254,0,0.293,0,0,1,0.4606363683093575,0.7361111111111109,0.8514049972756284,0.2609554610327979,0.75,1.0,0.0045759510105303,3
0.589,0.472,0.0502,0.614,0.0,0.505,0.898,0.0,0.875,0.438,1,0.585,0,0,1,0.1803655482857122,0.9305555555555554,0.4882073635868295,0.0300277709424544,0.75,0.7272727272727273,0.0041939356589393,1
0.85,0.82,0.104,0.032,0.22,0.662,0.618,0.31,1.0,0.257,1,0.258,0,1,0,0.3195940636955772,0.6666666666666667,0.7875768661944421,0.225296164797694,0.75,0.1818181818181818,0.0092801936450653,0
0.319,0.198,0.0402,0.942,8.65e-06,0.0817,0.287,0.003,0.277,0.608,1,0.847,0,1,1,0.8478216171362691,0.6944444444444444,0.2654316182766403,0.0,0.75,0.0,0.0012906797689247,0
0.48,0.93,0.143,0.0302,0.0,0.689,0.641,0.67,0.794,0.562,1,0.585,0,0,1,0.2869091416444532,0.7916666666666665,0.8235385693157934,0.6829402045909937,0.75,0.1818181818181818,0.1474386135906706,1
0.541,0.459,0.0757,0.315,0.0,0.176,0.459,0.12,1.0,0.561,1,0.708,0,1,1,0.3738865757569082,0.6388888888888888,0.469370280999455,0.6524554434562521,0.75,0.0909090909090909,0.0001928449522025,0
0.958,0.495,0.0673,0.0299,0.0,0.11,0.545,0.935,1.0,0.752,0,0.721,0,0,1,0.2911094955903627,0.4861111111111111,0.665135829376508,0.3449854114669385,0.75,0.4545454545454546,0.0090712138143404,3
0.665,0.654,0.0725,0.00249,0.00119,0.109,0.736,0.266,1.0,0.408,0,0.386,0,1,1,0.5700511826346206,0.5833333333333333,0.6283957344127031,0.6119731430379302,0.75,0.8181818181818182,0.0056419443075658,2
0.608,0.626,0.301,0.597,2.16e-06,0.25,0.246,0.222,1.0,0.453,1,0.706,0,0,1,0.6366289956601238,0.7916666666666665,0.7976959601463375,0.7955918022990122,0.75,0.1818181818181818,0.9016441427400208,1
0.811,0.655,0.0353,0.0947,1.63e-06,0.068,0.925,0.722,1.0,0.364,0,0.507,0,1,1,0.574699476424412,0.7222222222222221,0.6151630730909938,0.3870636622490948,0.75,0.0909090909090909,0.04590698952577,2
0.715,0.654,0.336,0.196,0.000117,0.0667,0.762,0.501,1.0,0.548,1,0.428,0,1,1,0.6176539701422393,0.7777777777777777,0.6036428738226822,0.7920975849825992,0.5,0.1818181818181818,0.4186443439148805,0
0.862,0.523,0.0694,0.137,0.00455,0.292,0.721,0.505,1.0,0.408,0,0.363,0,1,1,0.3060861072558911,0.4444444444444445,0.7945045535922781,0.6834393784933385,0.75,0.7272727272727273,0.0002387492341631,2
0.464,0.491,0.0392,0.837,1.39e-06,0.111,0.106,0.196,1.0,0.926,1,0.754,0,1,1,0.0,0.7777777777777777,0.6213123686463764,0.0971209617885893,0.5,0.6363636363636364,0.0010084160935411,0
0.57,0.603,0.0353,0.431,0.0,0.267,0.556,0.431,0.996,0.729,1,0.817,0,1,1,0.5345354276356854,0.625,0.6618665836382033,0.4833409498365381,0.75,0.7272727272727273,0.0074826189853009,0
0.667,0.903,0.0732,0.403,0.0,0.119,0.849,0.727,1.0,0.131,1,0.328,0,1,1,0.5614815793918299,0.75,0.9384292052619286,0.5487819453720955,0.75,0.1818181818181818,0.0193762623418524,0
0.55,0.448,0.0366,0.777,0.000459,0.111,0.388,0.214,1.0,0.259,1,0.53,0,1,1,0.5666953054435706,0.7638888888888888,0.459562543784541,0.5980314268639927,0.75,1.0,0.0127320077766246,0
0.863,0.673,0.227,0.431,0.0,0.0901,0.385,0.504,1.0,0.66,0,0.604,0,0,1,0.2607083324154238,0.5833333333333333,0.8679847435198877,0.5067388476816537,0.75,0.8181818181818182,0.0063529564630003,3
0.757,0.495,0.0361,0.131,4.6e-06,0.101,0.441,0.335,1.0,0.459,1,0.548,0,1,1,0.434846782543564,0.6805555555555556,0.4373783762746166,0.289007628220902,0.75,0.0909090909090909,0.0061033078973696,0
0.708,0.77,0.105,0.129,0.0,0.135,0.545,0.469,1.0,0.327,0,0.382,0,1,1,0.3003950682557516,0.5972222222222221,0.7720868685296176,0.5702886068829752,0.75,0.4545454545454546,0.0002424652293022,2
0.502,0.845,0.138,0.411,0.0,0.784,0.649,0.64,1.0,0.529,0,0.64,0,1,0,0.3068314497830062,0.75,0.8306997742663655,0.5399725805884628,0.75,0.0,0.006348895115153,2
0.48,0.353,0.0319,0.689,0.000186,0.156,0.319,0.392,0.567,0.71,1,0.724,0,0,1,0.7404996365078316,0.4305555555555555,0.5160737915466644,0.5125250465778466,0.75,0.0909090909090909,0.0208702995994143,1
0.86,0.541,0.0325,0.165,0.163,0.0663,0.952,0.788,1.0,0.647,0,0.665,0,1,1,0.3680780443387013,0.8194444444444444,0.6624892971121661,0.3660069603121594,0.75,0.0909090909090909,0.04590698952577,2
0.509,0.765,0.0763,0.0703,0.000504,0.164,0.274,0.24,0.994,0.886,0,0.674,0,0,1,0.5738146116508419,0.6111111111111112,0.4576165641784073,0.1928568917636305,0.75,0.3636363636363636,0.0021285745093149,3
0.502,0.779,0.0592,0.288,1.23e-06,0.49,0.397,0.111,0.288,0.394,0,0.37,0,1,0,0.1855278714045484,0.6805555555555556,0.7987078695415271,0.2196365170316729,1.0,0.6363636363636364,0.0197627534645403,2
0.79,0.636,0.331,0.0264,0.000111,0.132,0.526,0.411,1.0,0.708,1,0.47,0,0,0,0.3094823724656518,0.4583333333333333,0.584883630419553,0.7390796920589165,0.75,1.0,0.0148994966290881,1
0.764,0.733,0.19,0.308,1.6e-06,0.115,0.634,0.261,1.0,0.729,0,0.612,0,1,1,0.412537909663017,0.6388888888888888,0.7361251654082663,0.1833022814356523,0.75,0.7272727272727273,0.0173438892829056,2
0.571,0.724,0.0381,0.00408,0.0,0.361,0.315,0.219,0.967,0.524,1,0.629,0,1,1,0.6374844873291771,0.7222222222222221,0.7503697361251652,0.4854641965760888,0.75,1.0,0.0044789345277711,0
0.768,0.554,0.26,0.176,6.04e-06,0.109,0.134,0.579,0.707,0.829,1,0.694,0,0,0,0.444187429779922,0.4166666666666667,0.7274071767727872,0.4920097022533132,0.75,0.1818181818181818,0.0006821406690374,1
0.921,0.39,0.196,0.264,0.000114,0.109,0.788,0.353,1.0,0.895,0,0.769,0,0,0,0.3567840856519727,0.4999999999999999,0.1301471160582237,0.2255422364396948,0.75,1.0,0.0043571355346787,3
0.734,0.829,0.103,0.468,0.0,0.15,0.699,0.77,1.0,0.422,0,0.544,0,1,0,0.2713560828027817,0.5277777777777777,0.542072079084611,0.5628923963862621,0.75,0.5454545454545454,0.0008290122687378,2
0.757,0.738,0.22,0.712,9.67e-06,0.198,0.753,0.869,1.0,0.524,0,0.516,0,0,1,0.4504696025084631,0.8472222222222221,0.7867984743519886,0.4019123281892641,0.75,0.7272727272727273,0.0203484716574765,3
0.538,0.68,0.0866,0.321,0.0,0.104,0.43,0.298,1.0,0.486,0,0.582,0,0,1,0.4909530838088104,0.3611111111111111,0.7394722503308164,0.5301086230533975,0.75,0.0909090909090909,0.0002246450295643,3
0.836,0.777,0.0439,0.0951,1.68e-06,0.0561,0.504,0.737,1.0,0.471,0,0.561,0,0,1,0.416444532563758,0.8611111111111109,0.7507589320463919,0.2253453791260942,0.75,0.5454545454545454,0.0377896675194161,3
0.624,0.423,0.373,0.322,0.0,0.122,0.446,0.191,0.979,0.417,0,0.491,0,0,0,0.2105317266245162,0.6666666666666667,0.5476765003502762,0.1703448518297183,0.75,0.5454545454545454,0.0401383145884402,3
0.764,0.585,0.0305,0.348,0.00294,0.369,0.89,0.017,0.888,0.499,1,0.623,0,0,1,0.6553800512560674,0.8194444444444444,0.5623881061726471,0.1904453896720217,0.75,0.1818181818181818,0.1332370057141092,1
0.577,0.714,0.396,0.382,0.0,0.239,0.579,0.037,0.934,0.588,0,0.392,0,1,0,0.4993574633386939,0.4166666666666667,0.7695960146337664,0.2962280732590431,0.5,0.3636363636363636,0.0029684999236287,2
0.867,0.699,0.0554,0.15,0.0103,0.165,0.81,0.893,1.0,0.509,0,0.355,0,1,0,0.2437159914524266,0.6111111111111112,0.9017669494823692,0.4365873378563644,0.75,0.7272727272727273,0.001150148844945,2
0.609,0.692,0.0259,0.0157,0.0,0.0864,0.454,0.651,0.947,0.473,1,0.82,0,0,1,0.5748977448799008,0.9305555555555554,0.938974079551646,0.3798924315393539,0.5,0.0909090909090909,0.0377203068815215,1
0.252,0.827,0.0321,0.0836,0.000287,0.219,0.477,0.038,0.75,0.257,1,0.415,0,0,1,0.6841142907496751,0.7083333333333333,0.7822838016657583,0.2182514852181249,0.5,0.1818181818181818,0.0093565580358802,1
0.556,0.87,0.101,0.409,0.0,0.896,0.59,0.083,0.838,0.249,0,0.395,0,1,1,0.3446383069342557,0.8611111111111109,0.8782595158402737,0.2606742362990825,0.75,0.8181818181818182,0.0341033312708409,2
0.796,0.766,0.0422,0.18,1.53e-06,0.164,0.846,0.711,1.0,0.478,1,0.711,0,1,1,0.6202094302352051,0.7638888888888888,0.8394177629018447,0.4083594052096881,0.75,0.0909090909090909,0.0980270400395437,0
0.84,0.683,0.193,0.239,0.000165,0.143,0.626,0.789,1.0,0.446,0,0.318,0,1,1,0.4319425168344605,0.5694444444444444,0.6987623569704988,0.2751221569937075,0.75,0.1818181818181818,0.0025448902918742,2
0.67,0.681,0.0365,0.243,0.0,0.165,0.731,0.793,1.0,0.507,1,0.601,0,0,1,0.3367442850953525,0.5972222222222221,0.8271970109753248,0.5420677048546421,0.75,0.1818181818181818,0.0009532011025702,1
0.715,0.757,0.0373,0.231,0.0,0.0656,0.464,0.082,1.0,0.26,0,0.283,0,1,1,0.4377437049765382,0.7361111111111109,0.7997976181209618,0.1908109818258515,0.75,0.8181818181818182,0.0226992322850741,2
0.885,0.575,0.315,0.276,0.0,0.104,0.395,0.6,0.739,0.114,0,0.046,0,0,0,0.3776059451163541,0.5972222222222221,0.5361563010819645,0.2956093788448695,0.75,0.2727272727272727,0.0251264816304615,3
0.779,0.79,0.0612,0.0691,2.24e-05,0.506,0.484,0.876,1.0,0.174,0,0.138,0,0,1,0.1710028712209665,0.6666666666666667,0.6830388417529383,0.3525081730938235,0.75,0.8181818181818182,0.0127214261696484,3
0.37,0.497,0.0501,0.634,0.0,0.154,0.101,0.0,1.0,0.106,1,0.463,0,0,1,0.4320930539951093,0.7222222222222221,0.579279209153888,0.4366506134214504,0.75,0.5454545454545454,0.024153319141363,1
0.345,0.452,0.0386,0.443,0.0,0.0718,0.243,0.325,0.762,0.463,0,0.677,0,1,1,0.9803714229066156,0.4583333333333333,0.5292286136841284,0.5505044468661019,0.75,0.0909090909090909,0.0142351899738969,2
0.705,0.832,0.368,0.242,0.0,0.366,0.496,0.75,0.981,0.216,1,0.25,0,0,0,0.4718679091489877,0.6388888888888888,0.8620689655172411,0.2330368755932084,0.75,0.1818181818181818,0.010906749643779,1
0.859,0.811,0.0473,0.0609,0.0147,0.0955,0.916,0.971,1.0,0.469,0,0.488,0,0,1,0.3724656518259056,0.5972222222222221,0.8136529929166341,0.3312616444616304,0.75,0.9090909090909092,0.0463829960703973,3
0.643,0.573,0.0466,0.0126,0.0,0.201,0.7,0.85,0.983,0.674,1,0.579,0,1,0,0.1135490787860095,0.5833333333333333,0.6249708103059078,0.541463071677154,0.75,0.0909090909090909,0.0005456158364716,0
0.819,0.817,0.0698,0.0593,0.201,0.275,0.77,0.9,1.0,0.73,0,0.579,0,0,1,0.2601649299818621,0.6805555555555556,0.5293064528683737,0.4015467360354343,0.75,0.0909090909090909,0.0127214261696484,3
0.724,0.618,0.0534,0.0533,0.704,0.0886,0.0683,0.617,0.762,0.584,1,0.558,0,1,1,0.4212323486000043,0.7222222222222221,0.4681248540515295,0.2608078180475973,0.75,0.1818181818181818,0.0019485214214203,0
0.826,0.4,0.316,0.439,0.0,0.348,0.422,0.255,1.0,0.407,0,0.444,0,1,1,0.2608698844902665,0.5416666666666667,0.1886821826107262,0.4016029809821774,0.75,0.8181818181818182,0.001969104442823,2
0.59,0.957,0.116,0.174,0.0,0.621,0.399,0.617,0.998,0.362,1,0.478,0,1,1,0.513507956439686,0.6388888888888888,0.6959601463376662,0.3730586705100713,0.75,0.0,0.0365972336888914,0
0.565,0.889,0.0498,0.582,0.0,0.427,0.473,0.833,0.889,0.364,1,0.533,0,1,1,0.3912203790599138,0.8472222222222221,0.9375729742352298,0.4137729813337083,0.75,0.0909090909090909,0.1474386135906706,0
0.309,0.434,0.0363,0.672,0.0,0.0896,0.427,0.189,0.904,0.643,1,0.645,0,1,1,0.9417237606385712,0.6388888888888888,0.4780104304506887,0.0608851548493689,0.75,0.8181818181818182,0.0001432661174278,0
0.642,0.533,0.266,0.0104,0.000108,0.251,0.112,0.119,0.892,0.716,1,0.597,0,0,0,0.5444929100668973,0.8888888888888888,0.5869074492099321,0.4013920624318908,0.75,0.1818181818181818,1.0,1
0.784,0.737,0.0758,0.0877,0.0,0.1,0.623,0.962,0.815,0.393,1,0.379,0,0,1,0.2146770059994565,0.8611111111111109,0.9999999999999998,0.2430836292051885,0.5,0.4545454545454546,0.0821436059168644,1
0.763,0.863,0.0451,0.651,0.0,0.0815,0.9,0.81,0.99,0.0,1,0.0,0,0,1,0.4931340368191864,0.4999999999999999,0.8271191717910795,0.4287692902590783,0.75,0.9090909090909092,0.0160823987248693,1
0.54,0.761,0.0311,0.00446,2.5e-06,0.137,0.215,0.826,0.968,0.319,1,0.415,0,1,1,0.7538643990629981,0.9305555555555554,0.752315715731299,0.4363412662143635,0.75,0.4545454545454546,0.0700284395192298,0
0.588,0.311,0.025,0.791,0.0,0.352,0.545,0.171,1.0,0.356,1,0.603,0,0,1,0.5766748177031701,0.75,0.535377909239511,0.1623861918655745,0.75,0.7272727272727273,0.0059975747122579,1
0.624,0.549,0.0329,0.109,0.000499,0.11,0.115,0.541,1.0,0.508,1,0.608,0,0,1,0.6927316252873057,0.5416666666666667,0.5932124231338054,0.7246177101276058,0.5,0.0909090909090909,0.0567061687080304,1
0.515,0.593,0.0322,0.653,0.162,0.25,0.153,0.118,0.881,0.116,1,0.315,0,0,1,0.4850858061815698,0.9305555555555554,0.7955164629874677,0.2217597637712236,0.5,0.3636363636363636,0.023748358555846,1
0.651,0.856,0.0282,0.0546,3.72e-05,0.141,0.612,0.842,1.0,0.061,0,0.311,0,1,1,0.5555188391749095,0.4444444444444445,0.7495135050984664,0.4149400639786269,0.75,0.7272727272727273,0.0015760101763562,2
0.813,0.772,0.117,0.121,0.0,0.0886,0.443,0.77,1.0,0.0,1,0.196,0,0,1,0.4171090990534517,0.8194444444444444,0.7861757608780258,0.4012022357366329,0.75,0.0,0.0203484716574765,1
0.536,0.823,0.0552,0.185,0.0,0.12,0.668,0.133,1.0,0.671,1,0.587,0,1,1,0.3370637176069732,0.3472222222222222,0.7920915388806724,0.1697050655605161,0.75,0.4545454545454546,0.0004990208490949,0
0.801,0.629,0.0615,0.0617,0.0,0.0702,0.835,0.524,1.0,0.235,1,0.477,0,0,0,0.418728291439943,0.5694444444444444,0.7634467190783838,0.2044995957394453,0.75,0.0909090909090909,0.2859130588924033,1
0.947,0.652,0.233,0.156,0.000346,0.0651,0.447,0.839,1.0,0.725,0,0.675,0,0,1,0.3769230204363375,0.6388888888888888,0.8333463065307074,0.3314092874468309,0.75,0.5454545454545454,0.0463829960703973,3
0.872,0.519,0.244,0.306,0.0,0.276,0.52,0.202,0.98,0.184,1,0.573,0,1,0,0.1099068138259202,0.8888888888888888,0.8215147505254143,0.1676310331493654,1.0,0.6363636363636364,0.00034163671296,0
0.833,0.722,0.0748,0.382,9.92e-05,0.0986,0.425,0.45,0.777,0.543,0,0.552,0,0,0,0.2325542117360238,0.5555555555555556,0.5618432318829297,0.2895138327415896,0.75,0.4545454545454546,0.0007846689810179,3
0.797,0.738,0.105,0.0686,2.38e-05,0.151,0.656,0.84,1.0,0.669,0,0.506,0,1,0,0.3857753398101029,0.5555555555555556,0.7024207986300302,0.471234225050093,0.75,0.2727272727272727,8.450090061769924e-05,2
0.633,0.647,0.03,0.00373,0.000206,0.122,0.115,0.5,1.0,0.719,0,0.64,0,0,1,0.3687169093619427,0.7638888888888888,0.6921460263096442,0.2608921854677118,0.75,0.1818181818181818,0.0039673013977764,3
0.717,0.799,0.0465,0.00163,0.0,0.352,0.682,0.87,1.0,0.0,0,0.198,0,1,0,0.2785414784952158,0.5694444444444444,0.629251965439402,0.3659366541287306,0.75,0.0909090909090909,0.0109021909880321,2
0.788,0.913,0.0671,0.243,0.0689,0.272,0.672,0.097,0.667,0.567,0,0.523,0,1,1,0.4393408675346419,0.6527777777777777,0.8193352533665446,0.2606179913523394,0.75,0.4545454545454546,0.0130212199484952,2
0.578,0.676,0.033,0.114,0.0,0.255,0.524,0.027,1.0,0.675,1,0.624,0,0,1,0.5683365276584496,0.6805555555555556,0.7428193352533664,0.6119450205645586,0.75,0.7272727272727273,0.0001310544456694,1
0.537,0.486,0.0336,0.51,1.65e-05,0.0817,0.0861,0.496,0.801,0.326,1,0.444,0,1,1,0.730204363374676,0.7916666666666665,0.505954697594769,0.4160298098217738,0.75,1.0,0.0497962964679493,0
0.725,0.853,0.0516,0.305,0.0,0.115,0.707,0.879,0.856,0.561,1,0.39,0,0,1,0.6274241990321563,0.7083333333333333,0.920681871253989,0.5066685414982248,0.75,0.9090909090909092,0.0690486462581358,1
0.6,0.572,0.0269,0.121,5.08e-05,0.144,0.0735,0.694,0.209,0.697,0,0.586,0,1,1,0.3231849257227619,0.4583333333333333,0.8070366622557794,0.401448307378634,0.75,0.3636363636363636,0.0032883656018701,2
0.675,0.888,0.035,0.12,0.00967,0.337,0.526,0.651,1.0,0.405,1,0.345,0,1,1,0.523902363800586,0.6944444444444444,0.9090059936171868,0.3943684747073505,0.75,1.0,0.4938813515353366,0
0.893,0.461,0.422,0.713,0.0406,0.117,0.864,0.67,1.0,0.0,0,0.158,0,0,0,0.5979519602875627,0.5833333333333333,0.7249163228769361,0.5076879811579428,0.75,0.2727272727272727,0.0406191422568724,3
0.642,0.62,0.0666,0.0734,0.0,0.483,0.0969,0.575,1.0,0.694,1,0.679,0,0,0,0.4689048972308506,0.9166666666666664,0.6159414649334474,0.1904102365803072,0.75,0.7272727272727273,0.9494659334487926,1
