track_duration,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,artist_followers,al_type_compilation,al_type_single,exp_False
236.16,76,0.453,0.655,0.0259,0.0794,7.61e-06,0.0849,0.368,-4.22,172.012,0.521,4,0.946,9,0.563,1,0.599,2839439,0,0,1
179.878,58,0.705,0.919,0.0604,0.00724,0.0,0.0891,0.921,-5.799,140.024,0.943,4,0.988,4,0.0,0,0.191,19009,0,1,1
182.562,73,0.767,0.652,0.17,0.356,0.0,0.086,0.451,-6.398,130.092,0.837,4,1.0,9,0.204,0,0.317,790570,0,0,0
179.172,80,0.915,0.621,0.1,0.0745,0.0,0.628,0.527,-6.471,131.965,0.883,4,1.0,2,0.318,1,0.144,37939479,0,0,0
158.171,75,0.846,0.81,0.0867,0.222,0.0,0.139,0.762,-3.332,135.074,0.834,4,0.629,9,0.73,0,0.549,4163538,0,1,1
143.525,74,0.734,0.532,0.102,0.361,0.0,0.105,0.491,-9.038,138.043,0.288,4,1.0,7,0.106,0,0.457,144532,0,0,0
255.724,69,0.535,0.509,0.0309,0.285,0.0,0.131,0.177,-7.701,144.829,0.371,4,0.895,5,0.568,1,0.584,822201,0,1,1
137.66,78,0.767,0.684,0.0431,0.508,0.0,0.0417,0.965,-3.221,95.001,0.501,4,1.0,11,0.644,0,0.605,49720,0,1,1
173.602,61,0.832,0.647,0.0755,0.0588,0.0014,0.411,0.488,-7.954,102.036,0.765,4,1.0,9,0.589,0,0.596,369570,0,1,1
254.863,79,0.488,0.405,0.0302,0.503,6.86e-06,0.108,0.152,-6.324,122.049,0.378,4,0.947,8,0.36,0,0.442,3605775,0,1,1
166.6,79,0.627,0.949,0.0531,0.0568,0.0,0.645,0.682,-4.16,146.079,0.907,4,0.843,9,0.063,0,0.082,1853875,0,0,1
93.015,73,0.76,0.555,0.0599,0.185,0.000255,0.0916,0.269,-12.659,120.003,0.333,4,1.0,11,1.0,0,0.85,1126223,0,0,0
240.413,81,0.695,0.63,0.035,0.229,0.0,0.118,0.55,-7.16,130.968,0.731,4,1.0,8,0.73,0,0.775,1201490,0,0,0
207.737,64,0.418,0.718,0.142,0.0461,0.0,0.249,0.526,-5.282,81.905,0.03,4,0.926,10,0.026,0,0.229,59125,0,1,1
209.026,54,0.574,0.852,0.0397,0.0529,0.0,0.161,0.501,-1.248,123.038,0.54,4,0.807,2,0.667,1,0.71,110047675,0,0,1
114.0,73,0.896,0.752,0.157,0.00542,2.2e-06,0.0432,0.692,-6.197,98.965,0.576,4,1.0,1,0.032,1,0.268,62788,0,1,0
131.819,56,0.571,0.75,0.187,0.00454,1.55e-06,0.49,0.307,-8.63,152.967,0.317,4,0.916,10,0.77,0,0.645,349928,0,0,0
169.946,84,0.802,0.623,0.459,0.0292,0.055,0.113,0.457,-5.862,74.987,0.249,4,1.0,11,0.205,0,0.712,1401021,0,0,0
148.485,95,0.704,0.797,0.0475,0.0826,0.000745,0.0546,0.825,-5.927,139.994,0.795,4,1.0,0,0.533,1,0.589,15131661,0,1,1
450.32,57,0.782,0.748,0.0366,0.0584,0.000296,0.133,0.384,-7.331,113.027,0.922,4,0.984,6,0.479,0,0.549,2219793,0,0,1
179.026,86,0.593,0.935,0.225,0.268,0.0,0.286,0.783,-3.43,99.976,0.239,4,1.0,4,0.503,0,0.486,2427220,0,1,1
266.893,56,0.735,0.692,0.193,0.307,0.0,0.22,0.869,-7.838,85.0,0.325,4,1.0,0,0.477,1,0.502,22116,0,0,0
171.29,55,0.756,0.417,0.0336,0.538,0.0255,0.0999,0.276,-6.776,123.957,0.322,4,0.728,10,0.639,1,0.447,201880,0,1,1
144.864,78,0.719,0.643,0.111,0.606,0.0,0.0804,0.615,-7.001,91.963,0.18,4,1.0,8,0.393,1,0.476,425249,0,1,1
168.849,61,0.75,0.726,0.0348,0.000177,2.48e-05,0.22,0.673,-6.244,126.013,0.969,4,0.988,9,0.778,1,0.578,2335,0,1,1
273.39,62,0.491,0.533,0.0473,0.393,0.0,0.0944,0.214,-7.594,149.856,0.118,4,0.849,9,0.263,1,0.421,121456,0,1,1
191.506,75,0.736,0.569,0.0779,0.144,5.27e-05,0.112,0.433,-3.559,171.973,0.524,4,0.992,8,0.54,0,0.373,3850802,0,0,1
154.5,56,0.842,0.689,0.0662,0.181,0.0,0.0981,0.881,-6.748,109.98,0.79,4,0.993,2,0.23,1,0.435,171226,0,1,0
203.026,63,0.577,0.441,0.0933,0.569,0.0,0.111,0.692,-9.475,104.67,0.752,4,1.0,11,0.425,0,0.473,3358687,0,0,1
341.054,74,0.562,0.519,0.0326,0.557,0.000268,0.172,0.415,-8.744,122.925,0.441,4,0.984,3,0.551,1,0.595,8427469,1,0,1
186.828,86,0.774,0.748,0.0352,0.331,0.0057,0.126,0.714,-7.086,135.929,0.944,3,0.99,0,0.253,1,0.312,862919,0,1,0
171.894,77,0.763,0.733,0.113,0.138,0.0,0.0827,0.587,-6.534,94.977,0.382,4,1.0,5,0.101,0,0.285,288225,0,0,1
199.053,84,0.746,0.765,0.0993,0.0112,0.0,0.0936,0.737,-4.41,114.044,0.922,4,1.0,6,0.753,0,0.511,61771516,0,0,1
182.61,78,0.607,0.619,0.396,0.142,0.0,0.231,0.377,-6.726,102.974,0.316,3,1.0,8,0.398,1,0.56,8050201,0,0,0
264.126,77,0.622,0.94,0.0413,0.0094,6.48e-06,0.0957,0.96,-4.997,158.056,0.696,4,0.997,2,0.509,1,0.53,969212,0,1,1
203.872,53,0.711,0.638,0.258,0.116,0.0,0.311,0.584,-9.517,154.938,0.451,4,1.0,7,0.234,0,0.167,349928,0,0,0
142.165,54,0.705,0.616,0.21,0.0665,0.0,0.12,0.413,-4.603,171.956,0.348,4,1.0,6,0.361,0,0.389,127136,0,1,1
219.759,45,0.453,0.742,0.222,0.114,0.0,0.119,0.415,-5.09,82.691,0.047,4,0.966,11,0.0,1,0.204,17295,0,0,1
179.16,55,0.501,0.964,0.0633,0.000415,0.0,0.177,0.649,-3.897,145.029,0.591,4,0.821,1,0.451,0,0.502,457646,0,0,1
176.372,78,0.674,0.456,0.0399,0.785,0.0,0.126,0.933,-6.253,89.967,0.194,4,0.595,3,0.117,1,0.425,4459053,0,1,1
176.666,84,0.346,0.5,0.0388,0.757,0.0,0.189,0.191,-6.097,202.466,0.267,3,1.0,10,1.0,1,0.796,484125,0,0,1
177.7,66,0.646,0.775,0.0467,0.00667,2.37e-05,0.811,0.642,-6.732,130.005,0.883,4,1.0,6,0.571,0,0.762,48508,0,1,0
167.058,68,0.859,0.774,0.153,0.424,0.0,0.127,0.588,-5.92,101.979,0.688,4,1.0,11,0.425,0,0.549,487978,0,0,0
163.94,84,0.751,0.601,0.0828,0.533,0.0,0.377,0.56,-5.912,100.994,0.215,1,0.272,5,0.307,0,0.494,2484536,0,1,1
233.103,63,0.708,0.642,0.0919,0.135,0.0,0.103,0.653,-7.416,174.027,0.378,4,0.607,10,0.444,1,0.395,30524,0,1,1
183.182,76,0.643,0.814,0.0751,0.012,0.0265,0.257,0.204,-5.191,87.807,0.586,4,1.0,6,0.511,0,0.504,2126361,0,1,0
212.966,75,0.739,0.81,0.0311,0.0409,0.0,0.122,0.948,-5.317,127.972,0.882,4,0.561,11,0.15,0,0.348,1271323,0,1,1
194.629,54,0.707,0.971,0.0549,0.13,0.0,0.323,0.966,-2.177,144.977,0.947,4,1.0,4,0.47,1,0.446,155842,0,1,1
146.711,78,0.615,0.902,0.0859,0.0176,3.91e-05,0.103,0.298,-4.316,87.03,0.124,4,1.0,3,0.137,1,0.321,87180,0,1,1
196.235,78,0.553,0.958,0.073,0.0186,3.08e-05,0.297,0.541,-3.159,170.045,0.414,4,1.0,4,0.172,0,0.245,4999448,0,1,1
133.305,55,0.66,0.717,0.0846,0.169,0.205,0.0745,0.244,-7.892,94.981,0.615,4,1.0,0,0.452,1,0.342,76807,0,1,1
176.12,78,0.603,0.802,0.111,0.306,5.06e-05,0.124,0.787,-5.089,130.121,0.164,4,1.0,4,0.845,0,0.614,4168935,0,0,1
201.213,73,0.59,0.746,0.041,0.178,5.39e-06,0.0594,0.873,-5.313,102.051,0.276,4,0.794,11,0.776,1,0.685,56718,0,1,1
207.301,85,0.639,0.703,0.0794,0.0889,1.78e-06,0.0865,0.138,-6.33,169.888,0.067,4,0.991,4,0.32,0,0.386,1228714,0,1,1
176.44,53,0.69,0.689,0.0719,0.781,3.9e-06,0.084,0.584,-7.37,95.019,0.406,4,0.86,1,0.689,1,0.666,260557,0,0,1
210.2,90,0.87,0.516,0.0541,0.656,0.00823,0.11,0.53,-8.006,111.005,0.882,4,1.0,1,0.364,1,0.575,32698070,0,1,1
216.0,51,0.728,0.537,0.0898,0.484,0.0,0.354,0.195,-8.764,99.946,0.072,4,0.822,6,0.561,0,0.623,70540,0,0,0
214.293,59,0.599,0.727,0.0783,0.668,2.58e-05,0.102,0.697,-4.894,167.979,0.284,4,0.95,4,0.4,1,0.455,49133,0,1,1
254.4,77,0.375,0.457,0.0315,0.868,0.0145,0.191,0.415,-7.018,174.839,0.51,3,0.981,3,0.416,1,0.489,2567852,0,1,1
169.245,84,0.716,0.748,0.0356,0.235,0.849,0.114,0.338,-6.06,119.918,0.858,4,0.994,8,0.084,1,0.459,287821,0,1,1
244.444,83,0.777,0.595,0.0375,0.59,0.00139,0.0669,0.546,-6.79,108.02,0.544,4,1.0,2,0.755,1,0.697,65270837,0,0,1
225.767,69,0.688,0.721,0.0326,0.126,0.000247,0.583,0.493,-7.931,104.973,0.425,4,0.987,4,0.237,0,0.333,1821200,0,0,1
257.147,74,0.578,0.6,0.0322,0.0677,0.417,0.0778,0.0392,-10.491,140.021,0.667,4,0.951,8,0.242,1,0.534,490953,0,0,1
199.326,57,0.802,0.61,0.167,0.0549,0.0005,0.149,0.142,-8.6,138.004,0.528,4,1.0,0,1.0,0,0.626,1826313,0,1,0
154.57,59,0.865,0.53,0.0972,0.212,0.0018,0.152,0.41,-5.749,102.008,0.232,4,1.0,8,0.0,1,0.288,100924,0,0,1
168.994,78,0.88,0.531,0.147,0.584,2.03e-06,0.114,0.522,-7.738,92.957,0.459,4,0.922,6,0.744,1,0.473,845380,0,1,0
214.383,74,0.856,0.89,0.0627,0.131,0.0143,0.0614,0.77,-6.463,139.003,0.826,4,1.0,2,0.78,0,0.626,80915,0,0,0
141.968,77,0.737,0.488,0.196,0.595,1.53e-05,0.103,0.248,-9.751,127.124,0.356,4,0.821,1,0.764,1,0.628,465773,0,1,0
199.096,64,0.392,0.611,0.0501,0.283,0.0,0.165,0.293,-5.896,167.356,0.136,3,1.0,10,0.426,1,0.417,21271,0,1,1
293.727,74,0.394,0.366,0.031,0.799,1.05e-06,0.315,0.3,-10.855,109.862,0.41,4,1.0,3,0.636,1,0.65,1496355,0,1,1
157.586,65,0.904,0.614,0.369,0.39,0.000298,0.0988,0.359,-8.16,124.961,0.075,4,1.0,7,0.286,1,0.433,1819933,0,0,0
278.0,55,0.438,0.323,0.0406,0.749,1.1e-06,0.106,0.329,-10.903,115.627,0.035,4,0.716,4,0.637,0,0.618,1203904,0,1,1
174.666,56,0.756,0.741,0.0257,0.0846,0.0,0.0759,0.762,-4.813,112.911,0.765,4,0.96,5,0.405,0,0.691,137139,0,0,1
171.0,58,0.799,0.632,0.222,0.191,0.0,0.134,0.829,-5.036,160.007,0.298,4,1.0,1,0.829,1,0.487,23337,0,1,1
159.32,65,0.649,0.652,0.336,0.643,0.000665,0.117,0.26,-10.144,160.099,0.385,4,1.0,7,0.323,1,0.671,1819933,0,0,0
214.695,72,0.735,0.752,0.0855,0.318,6.89e-06,0.331,0.647,-5.138,92.915,0.257,4,0.994,1,0.493,1,0.533,887794,0,1,1
215.613,59,0.648,0.769,0.0415,0.0312,0.00125,0.138,0.741,-5.658,156.009,0.881,4,1.0,11,0.692,0,0.77,76148,0,0,1
214.946,61,0.297,0.223,0.0326,0.877,0.0,0.112,0.363,-9.401,80.921,0.217,4,0.561,2,0.304,1,0.515,78050,0,0,1
168.368,73,0.633,0.441,0.247,0.0168,0.0,0.115,0.19,-12.637,109.701,0.556,4,0.85,2,0.625,1,0.657,407266,1,0,1
368.982,46,0.862,0.83,0.0537,0.14,0.0,0.0901,0.835,-2.83,94.033,0.351,4,1.0,6,0.325,0,0.451,113883,0,0,1
236.493,76,0.21,0.58,0.0307,0.00576,0.00827,0.391,0.313,-7.766,175.769,0.268,4,1.0,5,0.552,1,0.552,228333,0,1,1
185.655,58,0.838,0.623,0.184,0.0619,0.0,0.213,0.552,-6.686,121.999,0.564,4,0.629,11,0.645,1,0.546,12284,0,1,0
229.887,57,0.656,0.445,0.0291,0.445,6.09e-06,0.14,0.389,-11.652,92.018,0.618,4,0.988,1,0.362,0,0.503,59125,0,1,1
165.264,85,0.772,0.75,0.0455,0.0201,0.0,0.074,0.587,-3.67,114.061,0.641,4,1.0,5,0.189,0,0.398,45939672,0,0,1
200.178,57,0.812,0.766,0.0797,0.00218,9e-06,0.137,0.433,-6.631,155.977,0.431,4,1.0,2,0.085,1,0.362,334849,0,0,1
139.875,55,0.719,0.528,0.0625,0.126,6.79e-06,0.102,0.474,-8.458,175.991,0.16,4,0.982,8,0.599,0,0.575,576498,0,1,1
213.281,58,0.73,0.494,0.094,0.331,2.4e-06,0.0906,0.381,-9.266,92.014,0.117,4,1.0,0,0.681,1,0.709,94465,0,1,1
208.695,59,0.741,0.572,0.0645,0.265,0.0,0.13,0.525,-10.405,115.093,0.456,4,1.0,3,0.339,0,0.255,404192,0,0,0
175.238,97,0.561,0.965,0.0343,0.00383,7.07e-06,0.371,0.304,-3.673,128.04,0.808,4,0.789,7,0.898,0,0.773,25592264,0,1,0
197.093,81,0.733,0.598,0.0377,0.0307,1.7e-05,0.218,0.831,-9.453,118.012,0.974,4,1.0,4,0.016,0,0.196,122176,0,1,1
123.448,53,0.579,0.725,0.291,0.327,0.0,0.58,0.633,-7.718,172.044,0.185,4,1.0,11,0.517,0,0.451,168927,0,0,0
114.418,78,0.692,0.488,0.135,0.0508,0.0,0.154,0.299,-10.96,171.9,0.322,4,0.964,7,0.37,0,0.431,3324229,0,1,1
185.0,54,0.645,0.454,0.0371,0.335,9.87e-05,0.117,0.593,-11.997,96.042,0.41,4,0.949,7,0.768,0,0.723,201880,0,1,1
194.743,65,0.658,0.417,0.0366,0.625,0.0,0.132,0.0748,-6.485,171.974,0.603,4,1.0,2,0.64,1,0.658,10463,0,1,1
244.736,64,0.552,0.694,0.121,0.2,0.0,0.112,0.419,-7.436,165.951,0.058,4,1.0,11,0.414,1,0.528,88602,0,0,1
305.509,81,0.649,0.683,0.0424,0.0313,0.0,0.118,0.381,-6.49,130.0,0.543,4,0.816,6,0.498,1,0.609,5333596,0,1,1
224.727,54,0.657,0.769,0.0388,0.101,0.0,0.139,0.45,-6.849,109.982,0.755,4,1.0,6,0.308,0,0.494,14942,0,0,0
159.849,84,0.453,0.673,0.144,0.32,0.0,0.131,0.266,-5.649,92.06,0.367,4,0.625,8,0.222,1,0.468,4755713,0,0,0
140.444,64,0.783,0.699,0.258,0.0939,7.99e-05,0.101,0.808,-7.574,135.19,0.857,4,1.0,6,0.627,0,0.597,41047,0,1,0
165.746,65,0.556,0.798,0.254,0.0848,0.0,0.33,0.628,-3.331,131.096,0.251,4,0.89,7,0.723,1,0.4,1164017,0,1,1
153.103,65,0.808,0.769,0.0833,0.101,4.12e-05,0.119,0.685,-7.207,116.001,0.967,4,1.0,7,0.929,0,0.721,921934,0,0,1
172.714,84,0.762,0.861,0.0955,0.0185,0.0,0.264,0.955,-3.296,120.048,0.788,4,1.0,0,0.428,1,0.541,1031968,0,1,1
167.76,79,0.705,0.562,0.0674,0.257,0.0,0.137,0.569,-3.378,163.893,0.156,4,1.0,8,0.144,0,0.368,3850802,0,0,1
111.75,59,0.716,0.8,0.0618,0.0988,0.0,0.116,0.436,-9.417,138.01,0.82,4,1.0,9,0.44,1,0.337,102752,0,1,0
151.324,86,0.751,0.761,0.15,0.251,0.000238,0.0991,0.553,-4.113,92.032,0.068,4,1.0,11,0.0,0,0.039,1275725,0,1,1
148.0,76,0.749,0.663,0.0364,0.0379,0.000168,0.103,0.593,-7.093,104.967,0.807,4,1.0,5,0.496,0,0.579,270935,0,1,0
306.79,56,0.84,0.327,0.306,0.651,0.0,0.105,0.367,-11.83,137.96,0.52,4,1.0,6,0.601,0,0.697,1092533,0,1,1
202.906,49,0.659,0.791,0.0358,0.0054,0.0,0.131,0.779,-3.625,137.916,0.182,4,1.0,1,0.547,0,0.684,2146,0,1,1
152.5,68,0.685,0.645,0.121,0.422,1.35e-05,0.14,0.823,-6.976,95.427,0.031,4,0.704,0,0.733,0,0.663,147025,0,1,1
148.629,86,0.607,0.767,0.0474,0.118,0.0,0.122,0.662,-6.069,123.998,0.717,3,0.537,5,0.538,0,0.756,603512,0,1,1
187.901,59,0.648,0.776,0.0401,0.00956,0.0,0.145,0.625,-7.552,92.033,0.775,4,1.0,2,0.636,1,0.442,260557,0,0,1
159.157,73,0.857,0.828,0.258,0.0274,0.0,0.363,0.858,-4.724,95.015,0.236,4,1.0,7,0.198,0,0.306,654865,0,1,1
359.014,57,0.817,0.596,0.131,0.0588,0.91,0.067,0.328,-11.92,116.011,0.9,4,1.0,5,0.424,0,0.481,8292,0,1,1
144.329,75,0.738,0.744,0.103,0.0478,3.92e-06,0.251,0.569,-6.21,124.279,0.623,4,1.0,11,0.378,0,0.379,1666894,0,0,0
191.964,66,0.801,0.885,0.237,0.0935,0.0,0.0223,0.646,-2.627,100.073,0.228,4,1.0,1,0.135,0,0.284,10556469,0,0,1
156.787,86,0.914,0.622,0.0892,0.146,1.68e-05,0.0632,0.77,-6.538,130.04,0.834,4,1.0,7,0.613,1,0.672,6806683,0,0,1
163.533,63,0.796,0.602,0.135,0.134,2.83e-06,0.0829,0.409,-8.635,133.018,0.844,4,0.98,4,0.349,0,0.399,9465,0,1,0
158.804,92,0.873,0.695,0.0459,0.419,1.23e-06,0.211,0.823,-4.207,131.963,0.867,4,1.0,0,0.536,0,0.58,27350914,0,1,1
140.0,51,0.765,0.738,0.0509,0.141,0.0,0.161,0.683,-6.012,169.939,0.525,4,1.0,7,0.503,1,0.569,161166,0,0,0
233.218,53,0.895,0.812,0.222,0.0859,0.0,0.112,0.34,-4.463,100.012,0.739,4,1.0,1,0.6,1,0.536,6343,0,0,0
140.046,69,0.743,0.0349,0.0504,0.972,2.24e-06,0.108,0.451,-17.89,99.969,0.038,4,0.991,0,0.642,1,0.715,8403,0,0,1
353.541,53,0.911,0.438,0.359,0.0854,0.153,0.158,0.149,-15.1,110.006,0.678,4,1.0,6,0.538,1,0.458,7536,0,1,1
237.863,76,0.319,0.432,0.0317,0.661,0.0,0.108,0.244,-5.831,128.244,0.397,4,0.684,6,0.496,1,0.403,106683,0,1,1
227.653,82,0.774,0.511,0.0319,0.322,0.0,0.0672,0.771,-8.914,94.736,0.111,4,1.0,11,0.718,1,0.667,4306017,0,0,1
217.022,55,0.724,0.567,0.0774,0.133,0.0,0.109,0.314,-7.967,128.032,0.551,4,0.899,0,0.727,0,0.712,349928,0,0,0
159.069,52,0.623,0.452,0.388,0.0619,0.0,0.0549,0.509,-5.732,83.492,0.709,4,0.885,7,0.65,0,0.551,316445,0,0,0
197.763,75,0.478,0.374,0.0361,0.628,0.000736,0.0979,0.218,-11.627,76.163,0.024,4,1.0,8,0.626,0,0.622,33807,0,0,1
160.261,67,0.919,0.38,0.0937,0.197,0.000488,0.0961,0.402,-9.857,100.003,0.215,4,1.0,1,0.66,0,0.619,53898,0,1,1
220.779,80,0.559,0.559,0.0358,0.0145,0.0,0.138,0.338,-6.425,72.498,0.077,4,0.755,11,0.557,1,0.559,7514865,0,1,1
142.839,85,0.593,0.641,0.0992,0.426,0.901,0.122,0.147,-12.727,175.014,0.282,4,1.0,7,0.758,0,0.5,147758,0,1,0
204.444,74,0.89,0.685,0.188,0.279,5.73e-06,0.0877,0.577,-3.378,81.011,0.376,4,1.0,10,0.141,1,0.122,1740658,0,0,0
272.373,77,0.538,0.742,0.114,0.138,4.67e-05,0.0934,0.25,-5.355,96.107,0.198,4,0.969,2,0.353,1,0.372,758684,0,1,0
185.032,64,0.368,0.754,0.317,0.166,0.0,0.112,0.522,-4.893,170.029,0.124,4,1.0,1,0.558,1,0.591,76564,0,1,1
187.381,78,0.541,0.713,0.0368,0.586,0.0,0.661,0.285,-4.313,110.414,0.712,4,0.982,0,0.657,1,0.721,18781245,0,1,1
294.626,8,0.671,0.562,0.023,0.163,0.0,0.109,0.288,-6.207,89.035,0.27,4,1.0,6,0.251,1,0.419,710,0,1,1
144.705,57,0.772,0.599,0.171,0.183,0.0,0.0688,0.753,-4.972,136.061,0.93,4,0.787,1,0.466,1,0.607,225721,0,0,0
158.4,59,0.824,0.171,0.0527,0.857,0.0,0.107,0.693,-15.871,100.036,0.209,4,1.0,4,0.63,0,0.603,401066,0,1,1
241.106,91,0.336,0.627,0.0384,0.164,0.0,0.0708,0.35,-7.463,150.273,0.153,4,0.919,7,0.459,1,0.471,8701320,0,0,1
226.626,87,0.736,0.906,0.048,0.164,0.585,0.106,0.698,-7.077,136.996,0.886,4,1.0,0,0.465,1,0.532,30610,0,1,1
214.567,78,0.534,0.462,0.0326,0.573,5.59e-06,0.0974,0.519,-9.383,88.046,0.353,4,1.0,6,0.578,1,0.704,9960912,0,0,1
244.939,56,0.587,0.531,0.0741,0.39,0.0,0.171,0.565,-7.844,160.092,0.066,4,1.0,3,0.641,0,0.528,260557,0,0,1
234.168,60,0.494,0.395,0.0301,0.887,1.43e-05,0.058,0.179,-8.653,141.464,0.306,4,0.992,6,0.65,1,0.503,67887,0,1,1
188.496,84,0.337,0.156,0.0518,0.964,7.72e-05,0.115,0.39,-14.973,176.48,0.416,4,0.751,0,0.644,1,0.727,68732645,0,0,1
191.506,65,0.794,0.817,0.0681,0.217,0.000595,0.479,0.863,-5.007,97.028,0.058,4,1.0,2,0.478,1,0.331,3358687,0,0,0
185.625,55,0.768,0.8,0.0913,0.113,0.000343,0.549,0.608,-4.387,127.979,0.861,4,1.0,1,0.415,0,0.37,39993,0,1,1
256.663,45,0.681,0.153,0.0348,0.94,1.04e-05,0.113,0.382,-10.435,169.807,0.077,3,0.425,11,0.54,1,0.624,401066,0,0,1
296.006,66,0.578,0.508,0.0536,0.722,0.0,0.105,0.304,-8.884,147.94,0.069,4,0.982,10,0.502,1,0.543,279576,0,0,1
170.568,80,0.586,0.734,0.0474,0.708,0.0,0.492,0.572,-5.048,90.551,0.347,4,0.708,5,0.613,1,0.618,537780,0,1,1
164.801,87,0.798,0.277,0.39,0.173,5.25e-05,0.121,0.163,-10.764,79.964,0.406,4,0.976,4,0.492,0,0.376,68732645,0,0,0
204.939,86,0.724,0.818,0.168,0.0201,0.0,0.0358,0.696,-3.747,77.004,0.5,4,0.996,8,0.39,1,0.614,61771516,0,0,1
229.173,88,0.4,0.479,0.0308,0.0529,2.14e-06,0.115,0.213,-7.989,166.159,0.06,4,1.0,8,0.826,0,0.756,793586,0,0,1
207.072,65,0.525,0.691,0.0459,0.000712,0.0,0.147,0.787,-5.665,152.041,0.424,4,0.967,11,0.568,1,0.73,406493,0,1,1
164.858,71,0.583,0.835,0.179,0.457,0.0,0.328,0.686,-6.362,150.031,0.128,4,1.0,1,0.554,0,0.545,61045,0,1,0
265.0,48,0.652,0.655,0.224,0.203,0.0,0.299,0.667,-8.554,89.281,0.043,4,0.995,11,0.0,0,0.0,61468,0,1,0
167.674,80,0.801,0.633,0.0777,0.414,0.0,0.27,0.676,-2.785,92.025,0.5,4,1.0,11,0.604,0,0.577,5749546,0,1,1
102.0,57,0.954,0.484,0.273,0.0507,0.00078,0.1,0.263,-10.21,122.981,0.638,4,1.0,4,0.355,0,0.326,9953,0,1,0
158.08,66,0.667,0.849,0.124,0.165,4.8e-05,0.107,0.752,-4.4,155.002,0.042,4,0.889,10,0.412,0,0.619,96961,0,1,0
198.367,88,0.663,0.786,0.195,0.229,0.0,0.219,0.579,-3.51,196.12,0.199,4,1.0,11,0.526,0,0.523,65270837,0,0,0
221.303,88,0.535,0.874,0.137,0.371,0.0,0.192,0.323,-7.02,139.774,0.117,4,1.0,9,0.68,0,0.587,9423370,0,1,1
177.941,50,0.671,0.539,0.259,0.0537,0.00352,0.109,0.545,-6.165,173.855,0.065,4,1.0,2,0.431,1,0.425,25238,0,1,0
122.482,63,0.764,0.7,0.117,0.113,0.0,0.133,0.273,-4.462,145.011,0.258,4,0.997,2,0.167,0,0.302,129105,0,1,0
119.106,76,0.795,0.858,0.0687,0.0151,0.0213,0.0706,0.798,-4.302,103.939,0.638,4,1.0,11,0.328,0,0.435,11818,0,1,0
258.857,67,0.581,0.578,0.0524,0.671,0.0,0.106,0.335,-7.571,140.0,0.685,4,0.917,5,0.55,0,0.721,86597,0,0,1
219.252,71,0.598,0.511,0.0423,0.245,0.0,0.0732,0.652,-6.015,171.845,0.023,4,0.843,4,0.446,1,0.468,888510,0,0,1
214.138,70,0.81,0.695,0.0858,0.313,0.000456,0.281,0.723,-7.929,116.0,0.715,4,1.0,10,0.157,0,0.373,177560,0,1,1
170.437,78,0.62,0.837,0.13,0.128,0.000242,0.242,0.433,-4.356,172.081,0.147,4,1.0,8,0.635,0,0.633,37805,0,1,1
176.268,66,0.816,0.696,0.153,0.201,0.000643,0.13,0.81,-6.75,100.004,0.824,4,1.0,8,0.391,0,0.393,5618724,0,1,1
184.444,88,0.882,0.797,0.0819,0.0821,0.0,0.113,0.824,-3.299,105.025,0.973,4,1.0,10,0.355,0,0.564,1644225,0,1,1
218.473,66,0.613,0.737,0.143,0.324,0.0,0.159,0.484,-6.052,125.03,0.306,4,1.0,2,0.846,1,0.664,100924,0,0,0
207.947,66,0.671,0.561,0.0388,0.327,3.91e-05,0.181,0.404,-4.942,137.996,0.58,4,1.0,9,0.627,1,0.581,714486,0,1,1
225.388,93,0.78,0.689,0.141,0.0368,9.69e-06,0.0698,0.642,-5.668,115.042,0.746,4,0.998,7,0.206,1,0.392,33755306,0,0,0
191.5,65,0.838,0.635,0.0398,0.136,0.0,0.0709,0.96,-5.929,97.051,0.26,4,1.0,1,0.0,1,0.365,469210,0,1,1
265.263,82,0.548,0.996,0.112,0.0284,0.92,0.595,0.893,-2.169,94.999,0.167,4,0.88,7,0.611,1,0.546,185902,0,1,0
155.862,73,0.381,0.627,0.114,0.232,0.0,0.0803,0.458,-5.446,187.835,0.292,5,0.279,4,0.442,0,0.324,1266122,0,0,0
194.206,89,0.696,0.396,0.0656,0.401,5.2e-06,0.125,0.38,-10.331,120.032,0.843,4,0.748,2,0.21,1,0.431,68732645,0,0,1
110.352,54,0.867,0.812,0.135,0.127,0.0,0.157,0.734,-4.373,115.042,0.872,4,1.0,9,0.524,1,0.185,117330,0,1,1
256.359,67,0.609,0.868,0.0407,0.0142,0.0,0.328,0.496,-2.578,95.988,0.255,4,0.965,9,0.185,1,0.245,2418607,0,1,1
178.453,70,0.846,0.42,0.104,0.296,0.00134,0.09,0.621,-8.619,139.877,0.755,4,1.0,11,0.611,0,0.648,1649304,0,0,1
271.759,59,0.754,0.568,0.0633,0.497,0.0,0.115,0.545,-6.92,88.514,0.614,4,1.0,0,0.894,0,0.691,155120,0,0,1
255.429,62,0.71,0.552,0.0694,0.761,1.22e-05,0.0921,0.617,-10.257,139.904,0.803,4,1.0,5,0.816,1,0.678,839402,0,1,1
227.023,57,0.326,0.511,0.0375,0.333,0.0,0.102,0.212,-4.737,83.01,0.433,4,0.958,0,0.514,1,0.544,52105,0,1,0
